ContentId,Title
-2309481887656981309,"Carros de luxo em alta, mas o alerta está aceso"
-7169261479876586557,Carteira inteligente tem trava biométrica e controle por aplicativo - Gadgets
790210667253898984,Cartilha sobre técnicas de bioconstrução
8200662919796009914,Cartography Comparison: Google Maps & Apple Maps
-6460613292182959076,Cartórios Não Podem Recusar Registro De Filhos De Casais Homoafetivos
4849766494522371290,Cashila Announces Convenient Buy and Sell Feature For Ethereum
7944907848226041964,Cego é destaque entre os fotógrafos que registram a Paralimpíada do Rio
-8353590933060505654,Celebrating TensorFlow's First Year
-569322218183730892,Cello
3995377148178067553,"Celular se torna principal meio de acesso à internet nos lares, diz IBGE"
-8502883448980287228,Centrally manage all your Google Cloud resources with Cloud Resource Manager
-2377881752614744441,Certeza que devemos marcar uma reunião?
-6651333707067617642,Ceviche de Salmão com Maracujá
-3357295447978726475,Change lessons from pharma and med tech
-5002383425685129595,Changing change management
-6858665134018491791,Chat Smarter with Allo
7555106864392724379,Chat app Kik launches a bot store and anyone can make bots for it
5998661158461710046,"Chatbot lawyer overturns 160,000 parking tickets in London and New York"
541470630329465127,"Chatbots Are Your Newest, Dumbest Co-Workers"
-326357109758599578,Chatbots are revolutionizing customer support
-7564053678326007415,Chatbots for work: Troops raises $2.6M to help you use Salesforce
-7162567255723313045,Chatbots: Are they better without the chat?
8786528563105605644,"Cheap, Rugged Sweat-Sensing Skin Patch Hints at Bloodless Testing"
-4698104907897418459,"China leaps ahead of Japan, is second in global iOS app revenue"
-7904267039294833672,China will have the world's first driverless-cars-only city: Baidu CEO
2081512200574495983,Chip Pro sequel to crowdsourced $9 computer sets its sights on gadget makers
4338940510328721138,"Choose the Google Docs, Sheets, and Slides files you want to access offline"
7071371416976898441,Choosing Modules and Themes for Drupal 8
2393972361498749268,"Chrome 52 Beta: CSS containment, simpler performance measurement, streamable responses from service workers, and more options for web push"
-7722236679806608274,"Chrome 53 Beta: Shadow DOM, PaymentRequest, and Android autoplay"
-1492913151930215984,Chrome DevTools - Console API Reference
-9192549002213406534,Chrome OS now has Material Design for the desktop
7024819429467163565,Chrome extension brings Medium's best feature to the whole Web
-7367898111498277224,Chromebase for meetings makes video-conferencing personal and simple
-7508055250504867652,Cia. Hering sincroniza diferentes marcas em um único portal de compras
-7826213337362450520,Ciclistas relatam roubos com agressividade na avenida dos Andradas
-1472215866306072150,Cidade dos Sonhos
2032007496318616962,Cientistas trabalham em técnica que permite imprimir alimentos
-3785072380450959101,"Ciesp-Campinas e Lean Institute Brasil fazem evento gratuito sobre ""lean para superar a crise"" em Campinas"
6044362651232258738,Cinco competências comportamentais para você ser um bom líder
1862503310075246782,Cinco competências essenciais ao IT Leaders - CIO
1632166079091127830,Cinco dicas de executivos de sucesso para se dar bem na vida e no trabalho
4667058261084775379,Citroën lança e-commerce de carros
-9128652074338368262,Clarifying the uses of artificial intelligence in the enterprise
-4086521633840243549,"Claudia Sender, 41 | UOL Economia"
-6074646493203713780,Clean Coder Blog
9191014301634017491,Clickpag agora é Rede Pay
8195862936106508846,Client-side ranking to more efficiently show people stories in feed
5843362068320522769,ClienteSA - Gente - Empatia e tecnologia
7921510628110926276,"Clientes poderão abrir e fechar conta corrente pela internet, estabelece CMN"
4089568303716665454,Clippy's Back: The Future of Microsoft Is Chatbots
-793729620925729327,Closure Compiler in JavaScript
-1762456938647577126,Cloud Identity and Access Management - Google IAM
8526042588044002101,Cloud Native Part 1: Definition
-6005035774300213929,"Cloud Shell now GA, and still free"
-2261845840076552387,Cloud Storage Goes Mainstream: Storj Launches Beta Joining Azure BaaS
4865901874365409673,Coca-Cola Brasil entra no mercado de café
8522523292310933696,Coca-Cola Is Paying $575 Million for Unilever's Soy Drink Business
-7384231993217222764,Coca-Cola reportedly closes Founders startup incubator
-6058152698516590252,"Coca-Cola é 1ª da lista ""Fortune"" a repor toda a água usada | EXAME.com"
4235212484048164433,Coca-cola traz ao Brasil sabores cereja e baunilha
2317969739828155334,Code reuse in microservices architecture - with Spring Boot
3618271604906293310,Code.org 2016 Annual Report
-5431549861280885742,Coder | Drupal.org
5281570276277574938,Cognitive Services-Intelligence Applications | Microsoft Azure
5037403311832115000,Cognizant Named a Digital Transformation Leader in the Life Science Industry
-7101541512657907485,Coin Center Opens Nominations for the 2016 Blockchain Awards - CoinDesk
-6142462826726347616,CoinFest 2016: Uniting the World's Bitcoiners
8082202054464515448,"Com HoloLens, Microsoft torna realidade a mensagem holográfica de ""Star Wars"""
4396754138692995627,"Com compra da Estácio, Kroton se torna ""inalcançável"" | EXAME.com"
-2306623058132041487,"Com inteligência artificial, ING e Microsoft criam um Rembrandt ""original"""
7202701636941380671,Combining Spring Boot and JDBI
-7553931975579248065,Comercial japonês cria cidade de papel com caneta que conduz eletricidade
1908114740148100507,Command-line utilities
-1609424513692297222,Comment: IBM's Apple deployment stats should be a lesson to enterprise companies everywhere
2474876390020567211,Communication Within an Android App With EventBus
-5813211845057621660,Communication patterns in a Microservice world
1038118700785242153,Community
5714314286511882372,Como Startups e Grandes Empresas podem colaborar para Inovar mais e melhor
8749720044741011597,Como Usar o Git e o GitHub
-5255285107284514595,Como a Microsoft está trabalhando com o conceito de IoT - Startupi
6369367631770966886,Como a Netflix influencia o que você vai assistir através de imagens
2215773447123360543,Como a Netshoes se preparou para a Black Friday deste ano
-7666273193533605701,"Como a inteligência artificial já muda mercados, da gastronomia ao petróleo - Startupi"
409265364477466508,Como a tecnologia está mudando o atendimento hospitalar
33271019004198538,Como aumentar a produtividade da Inovação?
6104598399077154797,Como consumir conteúdo de qualidade em iOS - CocoaHeads BR
6206342468637502921,Como contar histórias para marcas - Podcast A Voz Da Marca ep2
-2099829359953227557,Como integrar marketing de impressos e marketing digital no e-commerce | EXAME.com
-556674612043273194,Como nasce um carro. | Volkswagen Magazine
4909630283317268181,Como o Banco do Brasil está inovando e incentivando o intraempreendedorismo
-1968251596393236557,Como o Facebook testa o impacto que a atualização dos apps têm na bateria dos smartphones
123378787151399958,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre
4546206336477094824,Como o Trello foi de 4 a 17 milhões de usuários
1012456848389051365,"Como o e-commerce brasileiro pode, enfim, começar a lucrar"
2229625391864201918,Como o layout de aplicativos influencia o usuário e por que você deveria testá-lo - One Day Testing Blog
2633033854118851671,Como o novo algoritmo do Facebook afeta sua estratégia de Marketing
-3548152957882579401,Como os millennials estão mudando o mercado financeiro
1738052593226421681,Como resolver conflitos no ambiente corporativo us
-7509877147979461087,Como ser menos ocupado em um mundo ocupado
7521700660190108859,Como são escrita as risadas em japonês? - Suki Desu
-2402288292108892893,Como testar exceções em Java com o JUnit - Code a Test
-2766592729910903198,Como é o relacionamento do CMO e do CIO na sua empresa?
-4336877432539963613,Comparing IoT Platforms: Compare 4 IoT platform for IoT projects
-240359174314633445,Comparing React.js to Vue.js for dynamic tabular data
5901067357946111913,Comprar roupas está ficando fora de moda no Reino Unido
-1926525896637230556,Compute Engine now with 3 TB of high-speed Local SSD and 64 TB of Persistent Disk per VM
-1443593727366384026,Comunicação entre Arduino e ROS através do pacote rosserial_arduino
-2220859822082318562,Conceito mostra ideias que adoraríamos ver no futuro iOS 10
-389749390447363927,Conceito mostra ideias que adoraríamos ver no futuro iOS 10
-5605799891597699962,Concrete things you can do about your technical debt
-9039021554659316935,Concurso Literário Leia Mulheres + Sweek | Sweek
-1606980109000976010,Conferência discutirá principais temas dentro do mundo de inovação em serviços financeiros - Startupi
8881733945001664941,Configuring OSGi
-6859363289291329827,Confira as novidades apresentadas no Google I/O 2016
-9147114693160126293,Confira um relatório sobre a indústria das aceleradoras globais e conheça as tendências para os próximos anos - Startupi
-9128741757954228992,Confirmed: Walmart buys Jet.com for $3B in cash
2916072977192006313,Confused by blockchains? Revolution vs Evolution
1283472251609674486,Conheça 20 atletas LGBT que vão competir nas Olimpíadas do Rio
3440451510720294447,"Conheça Cris Grether, a diretora Global de Design que liderou, em Atlanta, a reformulação das embalagens de Coca-Cola"
6847089514431675996,"Conheça Ember, a impressora 3D com hardware e software aberto da Autodesk"
9213260650272029784,"Conheça a Liga IoT, plataforma de inovação aberta que irá acelerar projetos ligados a Internet das Coisas"
-7714713652743527644,Conheça a patente do Google que prevê entregas por drones - Startupi
1362186507591814859,Conheça as 10 profissões mais felizes e infelizes do mundo
484986956330644320,"Conheça as ferramentas digitais que utilizo na minha empresa para resolver problemas, tornar o..."
1554619040289415222,"Conheça o GoBox, marketplace do Grupo Abril - VEJA.com"
8318042399332883628,Conheça o Google Duo: um app de chamadas de vídeo para todos
5141088074002391058,Conheça o Relatório de Informações do Público Alvo do GA :)
-3102652803014865472,Conselho da SABMiller aceita proposta de compra da AB InBev
-7555896091148631419,ConstraintLayout - Part 1
-6598777110696521045,"ConstraintLayout, Inside and Out: Part 1"
6797033574746412211,"ConstraintLayout, Inside and Out: Part 2"
5439554346835640135,"Consórcio: Venda de novas cotas cai 13,5% no 1º trimestre"
2022869473280418522,Contactless soaring in popularity
8259682769688682084,Containers - Clean up your House
-8287402887944984163,Containers are not VMs
-907419983362132448,Continuous Integration for Mobile Apps
-2069509552243850466,Contêiner do Windows no Windows 10
4575580212020245658,Conversational Banking; from branches to bots. - Chatbots Magazine
8483892789913825147,Cookbook
5745373608367143062,Cookies vs Tokens: The Definitive Guide
9028580484484026894,Cool URIs don't change
-2667874153709252756,Copel faz propaganda genial sobre o Limite de Banda Larga residencial - Critical Hits
7029834616968294970,Copyrighting DNA Is a Bad Idea
-2504825704002833401,Cordova iOS Performance Improvements: Drop-in Speed with WKWebView
-3709378389941441506,CoreOS's rkt Container Engine Hits 1.0
-4262964715347041233,Corporate Intrapreneur Summit
381577463519666187,Corporate venture growth in Brazil is another sign of a mature tech ecosystem
-782975839522191154,Correios lança serviço de logística integrada para e-commerce - IDG Now!
-9184137057748005562,Correntistas podem renegociar dívidas com o banco pela internet
4654349179360175629,Costa Rica presenta su primer edificio construido con tetra pak reciclado
687641199951066750,Could Blockchain Have Protected the Bosses Implicated in the Panama Papers?
-4231142613423804992,Could Iceland Embrace Crypto Before Anyone Else?
-8202212195240926680,Cover-More to raise $73.3 million to buy Travelex insurance unit
-592655813177747831,"Cozmo Is the Smartest, Cutest AI-Powered Robot You've Ever Seen"
-307396946333196366,Cracking the Job Interview with TensorFlow
4125609302375934769,Cracks are showing in Uber but the company coming out of the shell is not what you thought
-6592496241044177853,"Create Intelligent, Context-Aware Apps with the Google Awareness APIs | Android Developers Blog"
-1073835383506921412,Create a Slack Bot to Interact with Your Wiki
362899217568283146,Creating Code Coverage Reports for Unit and Integration Tests With the JaCoCo Maven Plugin
6620060201676471218,Creating Compound Views on Android
-6312384811410586459,Creating Universal Windows Apps with React Native
-8467102776052559275,Creating Your Code Review Checklist - DaedTech
4372031182493802582,Creating a scalable API with microservices
6517454521720712627,Creating signed GitHub releases - Debian Wiki
2048657552251060795,Creating value in auto finance with vLendRight | Kevin Moseri
2623290164732957912,Creative Applications of Deep Learning with TensorFlow | Kadenze
1433951803438448289,"Creative partnerships: Machine learning and the future of design - O'Reilly Media Free, Live Events"
3170775058142440102,Criadas para casar
-8885776096632729273,Criador do Ubuntu diz que o sistema soluciona o problema de segurança na Internet das Coisas
6644171916702621557,Criando ícones animados no Android
-2587745393898245957,Crianças esquecidas no carro: quando nem a tecnologia pode ajudar | Tecnoblog
-6980020268309524947,Cross-channel user experiences with Drupal
-8282357075607822317,Cross-channel user experiences with Drupal (awesome video demo!)
-4163754746025598258,"Cross-industry innovations for agriculture | Deloitte Australia | Consumer & Industrial products, Technology"
201515581783532281,CrowdFlower raises $10 million from Microsoft and others to bring AI to data science
-9161596996229760398,Críticas de design: dizendo as coisas que precisam ser ditas
4577451034168098359,Cubr
-6970201660508635241,"Cultura de Web Analytics e Métricas, o que é? Métricas Boss"
4950037926975347884,Curso Gratuito Como tornar seu negócio escalável e inovador
-2462651558329037716,Curso mbed na KL25Z - Primeiros passos - Embarcados
-2555801390963402198,Curta do Google pode ser o primeiro filme em realidade virtual indicado ao Oscar
-2358756719610361882,Custo do Erro - Cinco motivos para investir em automação de testes
8210960017870928723,Customer Supplied Encryption Keys in Cloud Storage now in beta
-3870325027932266414,Customize your G Suite experience with App Maker and Recommended apps
2887151738440339754,"Código Aberto - Daniela Cachich, VP de Marketing, Heineken"
4375556914674736641,Código Google: Introdução da próxima geração do Google Tag Manager e do Tag Manager 360 para Mobile Apps
6492104262016302259,"Código Google: Provedor de segurança ""Crypto"" descontinuado no Android N"
-360529647164834348,Código Limpo - Está na hora de deixar o GDD (Gambiarra Driven Development) para trás!
-377975173223377441,"DARPA Goes ""Meta"" with Machine Learning for Machine Learning"
1083474613819325601,DARPA Wants to Give Radio Waves AI to Stretch Bandwidth
-3944300307678659798,DBA BRASIL no INTEROPMIX 2016
-3211843544085892873,DTCC CEO Addresses Blockchain Disruption in Annual Shareholder Letter - CoinDesk
5191381587333696286,DTCC and Digital Asset Holdings to Test Blockchain Solutions for the $2.6 Trillion Repo Market
-2494226662129766130,Dafiti registra alto crescimento no 1º semestre de 2016
-7891960098457323262,"Dag Kittlaus, co-founder of Siri, will give the world's first demo of a next gen AI called Viv at Disrupt NY"
-8511291357261863413,Dark Scrum
2050138727387005412,"Dasa anuncia compra do laboratório Leme, da Bahia"
1642787330067525131,Dasa compra maior rede de laboratórios do Nordeste
-5794047401651735687,Dasa compra rede de laboratórios SalomãoZoppi
-8677396111092711799,Dasa multiplica lucro em 6 vezes no terceiro trimestre
-583471248660258378,"De Zelotes ao ""projeto secreto de TI"": diretores do Bradesco respondem dúvidas do mercado"
-7527881206365368,De piada sobre TPM a servir cafezinho: como lidar com machismo no trabalho?
-6546787050052580484,Debug Site Performance Using Web Profiler in Drupal 8
-3248233692182971167,Debugging WordPress: 11 Powerful Tips and Techniques
1306706744219888810,Debugging data transformations using Cloud Dataflow and Stackdriver Debugger | Google Cloud Big Data Blog
-9171475473795142532,Decentralized Options Exchange Etheropt Uses Automated Ethereum Smart Contract
3075564241645350154,Decentralizing IoT networks through blockchain
-3134743773662773628,Deck describing how MSFT plans to use Linkedin
7375475877233036849,Deep Learning AI for NASA Powers Earth Robots
-3410781775610270991,Deep Learning Demystified
4677417698542178243,Deep Learning Race: A Survey of Industry Players' Strategies - Intuition Machine
-4460374799273064357,"Deep Learning for Chatbots, Part 1 - Introduction"
-3662111110237135231,"Deep Learning for Chatbots, Part 2 - Implementing a Retrieval-Based Model in Tensorflow"
5314107418764884230,Deep learning software knows that a rose is a rose is a rosa rubiginosa
-993224631915984347,Deep learning will be huge - and here's who will dominate it
-3161714324304758767,"Deep-learning algorithm predicts photos' memorability at ""near-human"" levels"
9222265156747237864,Deep-learning neural network creates its own interpretive dance | ExtremeTech
-3820497466351868775,DeepMind moves to TensorFlow
9178250635927683,Defining The Sharing Economy: What Is Collaborative Consumption--And What Isn't?
-3699283667575074041,Degraus para o sucesso: a inovação no core do negócio
5053372977408537204,Democratizing AI
190366396794861214,Demolition (2015)
7727369224210483739,Demystifying Docker overlay networking
-894273917655637623,Departures (2008)
-9040419159428373932,"Depois da Inteligência Artificial, vem aí a Inteligência Paralela"
3689128258624052102,Deputada mais jovem da Câmara silencia o plenário com lucidez do discurso (veja o vídeo)
-2131823791227094865,Descubra os 10 apps mais importantes para o brasileiro
3343368383976781910,"Desenvolvendo Android, por onde começar? - Android Dev BR"
-3417523159811412977,Desenvolvimento Efetivo na Plataforma Microsoft: o livro.
6817244649248188271,Desenvolvimento de Aplicativos Mobile com Xamarin -
9079880752026843473,Design Better Forms - uxdesign.cc - User Experience Design
-5570129644089964821,Design Kit: Prototyping
-2752345899464432864,Design Patterns: Progressive Disclosure for Mobile Apps
8938071859536254465,Design Sprint: onde o design e a velocidade importam
2124033843135988844,Designer Creates 13 Perfect Circles to Draw Almost Any Animal
-1901742495252324928,Designing smart notifications
5233661737033380692,Desinformação (até do Senado) faz motoristas acenderem farol à toa - Outra Cidade
7933362470375280252,"Detecting the use of ""curl | bash"" server side"
4783081874753928396,DevOps
372531153711028286,DevOps requer profundas mudanças operacionais que o CIO precisa promover - CIO
-1573329182923097618,"DevOps security requires new mindset and tools for visibility, automation"
7494490104520466117,Develop your first Facebook messenger bot in PHP
-6133746337603876146,Developers can run Bash Shell and user-mode Ubuntu Linux binaries on Windows 10
3881851296308711302,Developing Android unit and instrumentation tests - Tutorial
9113647036759476320,Developing a customer-experience vision
-5315378314308323942,Developing iOS 9 Apps with Swift - Curso grátis de Stanford no iTunes U
-5895530418852362770,"Developing the Opportunity for Corporate Entrepreneurs - University of Maryland, College Park | Coursera"
-5088157426675091741,Dez habilidades profissionais mais valorizadas em projetos de Internet das Coisas - CIO
-6792965795755857419,Dial in with ease using the latest Google Calendar app for Android
1929674614667189969,Diane Greene wants to put the enterprise front and center of Google Cloud strategy
-8043889175123948305,Dicas avançadas de ruby (capybara/cucumber)
-8254222281357012124,Dicas para aumentar produtividade: 14 dicas incríveis.
6285786669275987455,Dicionário Priberam da Língua Portuguesa
3579921471626387620,Dicionário de Segurês
-2630716662499331227,Digital Consumers Forced to Open Accounts in Branches
7526364197140419661,Digital Health Coaching
-3951274083288934897,Digital Leadership Is Not an Optional Part of Being a CEO
5929055844564382383,Digital Tool as Strategic Enabler for Banking Transformation
-1257839697539084047,Digital banking: Mondo hopes to become the Google or Facebook of the sector
-5628343274127925011,Digital development with online check-in and mobile room keys
-7580433478964181862,Digital is all about the people - Chris Skinner's blog
-6940923725353716164,"Digital manufacturing could eliminate warehouses, create on-demand production"
-6348943063155744346,Digital transformation in the Premier League: Southampton FC's fan-first strategy
-1150591229250318592,Digitization and The Loss of Iconography - Posted by SYPartners
-2871288807409592,"Dilma Rousseff's Impeachment Isn't a Coup, It's a Cover-Up"
1331356827163029243,Dilma regula Marco Civil e acaba com WhatsApp e Facebook grátis no celular
1317782055909095806,Dinheiro pode sair de circulação na Suécia até 2030
3660989387512978561,Discutindo Devops na Prática
4861691621484862889,Diversidade no Brasil: um longo caminho a percorrer
4303142677581479651,Do Crows Hold Funerals for Their Dead?
-3678789633202302491,Do You Suffer From Deployment Anxiety? - DZone DevOps
-3363563881552061188,Do you want Crappy Agile?
-1999468346928419252,"Docker - Build, Ship, and Run Any App, Anywhere"
-7342604649736473979,Docker 1.12: Now with Built-in Orchestration!
-2208293144000550811,Docker Cleanup Scripts Comparison
4247196691613374764,Docker Engine 1.11 with runC: Announcing the general availability of the industry's first OCI-compliant runtime
-8145607370067359341,Docker Online Meetup #46: Introduction to InfraKit - Docker Blog
7616472242818646827,Docker Swarm
2285214528595997209,Docker e .Net
6424668376409530281,Docker inside docker and overview about Jenkins 2
-6346370309134074019,Documentando uma API JAX-RS com Swagger
-4882849408937990337,Dogville (2003)
8968837261991914049,Doing Data Science Right - Your Most Common Questions Answered
-1444385929353415304,Domain Driven Design e Microservices
385212706171385893,Don Tapscott: How the blockchain is changing money and business
-4793380646045599184,Don't Estimate the Sprint Backlog Using Task Points
-7623502978685822577,"Don't Start Big, Start a Little Snowball"
-587747935064273401,Don't Store Data in the Application Object
7510090557616166004,Don't Waste Your Time on Networking Events
1469580151036142903,Don't document your code. Code your documentation.
-5578229678262992168,Don't take my money: Why mobile payments haven't taken off - yet
6296126022971270017,Downfall (2004)
8254285966695461849,Dr. consulta: uma revolução no setor da saúde
-1630229587164086350,Dries Buytaert
5135371516547401748,Dries Buytaert
-5017021199558167721,Dries Buytaert
-4463029741564307314,Dries Buytaert
4633013345375349272,Dries Buytaert: Advancing Drupal's web services
-5283011611531067471,Dries Distributions remain a growing opportunity for Drupal - Buytaert
1400543852157442197,Drone believed to have hit British Airways flight 'may have been a plastic bag'
3799414975499163376,"Dropbox open-sources Lepton, a compression algorithm that cuts JPEG file size by 22%"
-91139000311163410,Drupal 8 CI/CD with Docker via Jenkins. Part 1: Integration
2998023988107018635,Drupal 8 Front-End Architecture
-7554863616241981368,Drupal 8 Module of the Week: simpleSAMLphp Authentication | Acquia
-7130425546996181071,Drupal 8 is 1 Year Old (AND YOU GET A PRIZE!)
3575694866055127253,Drupal 8.1.0 is now available
-9083294960368598209,Drupal How-To: Responsive or Adaptive Images? | Acquia
-5014627593450767720,Drupal and ambitious digital experiences
-1437952039441999695,Drush 9 Roadmap
3569727790804487273,DualShock 4 Repair
660451400045043370,Duolingo's chatbots help you learn a new language
7359386552064322134,E os vencedores do Latam Founders Awards 2016 são... - Startupi
-8797444257711529901,"E quando o cliente diz ""Não gostei""?"
-254088699629065171,EB124 - Rune Christensen: Maker Dao Ethereum's Decentralized Central Bank by Epicenter Bitcoin
-6772450850499951060,"EC2 Price Reduction (C4, M4, and T2 Instances) | AWS Blog"
3116298625885250927,ESA says doomed Mars lander succumbed to bad altitude reading
-8689461307495241608,Ebay's mobile Craigslist competitor Close5 has quietly grown to 7 million downloads
1379546145237381445,Eclipse Foundation Releases Neon
8169351562924200055,Economia Colaborativa: a tendência que está mudando o mercado
-9189659052158407108,Eddy Cue and Craig Federighi Open Up About Learning From Apple's Failures
-4754223659064624252,Effective learning through code workshops | Box Blog
5847042211895226591,Elastic Stack 5.0.0 Released
-3671800260859291252,Elasticsearch Parent/Child Relationship for Document Security
980458131533897249,Elasticsearch: CSV exporter for Kibana Discover
-2584174137395076448,"Elektro, Google e Sama lideram entre as melhores empresas para trabalhar em 2016"
-8243488279185272615,"Elopar lança o ""Digio"", cartão para brigar com Nubank"
8386493184609384928,"Em 2017 será possível ignorar totalmente o cartão físico, garante Itaú"
3310859214930485296,"Em Paris, livraria troca estoque por máquina que imprime obras na hora"
-4186591400427142356,"Em parceria com Facebook, KLM passa a oferecer atendimento através do Messenger"
8120046881003900118,Email Isn't The Thing You're Bad At
-5115041394506292462,Embed charts from Google Sheets in Google Docs and Slides and update them with a single click
5238119115012015307,Embracing Agile
-7660505434580831027,Empresa britânica adota licença remunerada no período menstrual
-7691630854548349557,Empresa desenvolve primeira variedade de cana geneticamente modificada
4563006651994272837,"Empresas brasileiras correm para ""ajustar"" cultura interna | EXAME.com"
6873454157736399518,Empresas de tecnologia preparam mais demissões após cortes na Cisco
6198232071580299480,Empresas intensificam operações de barter diante da dificuldade de crédito
1339353160969606996,Enable secure mode on your web product | Intercom Docs
-7202774608580336956,Enable the new Google Contacts for your users from the Admin console
1681163606115593313,Encrypt
-4570752586662989981,End is nigh for Rosetta
-4866987227632887920,Endered e Small World fazeme parceria para remessas de valores através de cartões
-8041742992841055506,Enemy (2013)
-6289909056857931861,Engineering Digital Banking Solutions Using UX Methodology
5111115201913219115,Engineers Shouldn't Write ETL: A Guide to Building a High Functioning Data Science Department
-3319960804317299025,Enhanced persistent disks for Google Compute Engine = better Kubernetes and Docker support
-4469492210394109129,Entenda o seguro de transportes
2314077149264083254,Enterprise Open Source Programs Flourish -- In Tech and Elsewhere
-1254906787526072320,Enterprise developers look out: this week on Google Cloud Platform
5336562616168017846,"Enterprises fighting back, Spring Boot is the best, and other SpringOne Platform takeaways"
-8146108036639482450,"Entrevista com Alejandro Formanchuk: ""Funcionário não é público interno - é ator extremo"" - Blog do Love Mondays"
-1779870737568212247,"Episódio de ""Meninas Superpoderosas"" apresenta pônei trans"
2927476152522512441,Equal Pay Day in the spotlight this year
-5649504870272917833,EquationGroup Tool Leak - ExtraBacon Demo
7247406924790318523,Escolha o mais difícil. Sempre.
-5636731245639685654,Especial Agrishow: Soluções de agricultura de precisão elevam produtividade e aumentam a qualidade do plantio
-788035419968530567,Especial: 5 startups brasileiras que podem tornar-se Unicórnios
6615662748793536194,Especial: O papel dos grandes provedores de TI na Rio 2016
-7481609677042800346,Especialista explica como semente artificial de cana aumenta produtividade
-2323511129839590090,Especialistas trazem tendências de UX para 2017 - KingHost
6798386551136144335,Espressif Releases ESP8266-Killer!
-7423191370472335463,"Espresso Intents: não é magia, é tecnologia! - Android Dev BR"
-8996656559398843485,Esse bot do Facebook Messenger te ajuda a estudar para o ENEM
4184543400419595673,Este site quer conectar profissionais trans e travestis a empresas que não têm preconceito
-6840859460575237450,Este texto do Ranieri é a melhor coisa que você lerá hoje
991271693336573226,Este é o melhor jeito de entender como as mulheres sofrem machismo na área de TI
-7474372733748503487,"Estonia wants to become a 'country as a service' and already has 10,000 virtual residents"
1790561775815571583,Estratégia da Nestlé | Endeavor Brasil
-1470592927114056630,Estudante de Direito dá lição em colegas após virar piada entre eles
-7953698795259311774,Estudo do Google revela os segredos do bom trabalho em equipe | Google Discovery
3456446200772320915,Eternal Sunshine of the Spotless Mind (2004)
5680566822246004912,"Ethereum Partners with R3CEV on Lizardcoin, Bringing Together the Best of Centralized Finance and Blockchain Technology - Ethereum Blog"
230807360572081472,Ethereum Used for 'First' Paid Energy Trade Using Blockchain Tech - CoinDesk
5274322067107287523,Ethereum and Bitcoin Are Market Leaders But Not Competitors
-4110354420726924665,"Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin's"
-1287202638861144684,"Eu não preciso de Unicórnios, preciso de Malamutes do Alaska..."
6034099213718885791,Evaluating the Chinese Developer Community
4991224059205503283,Evaluating the security of Drupal contrib modules
1595230810451459837,Event Map For Google I/O 2016 Released
6230272013326185698,Evento em São Paulo traz grandes players do mercado mobile e desafio para startups - Startupi
1031060816592502094,Evernote anuncia integração com Google Drive | Google Discovery
1434312143013787309,"Every shot Kobe Bryant ever took. All 30,699 of them"
-6993279786012379694,Everything you need to know about the big changes coming to Newark airport
-4541461982704074404,Exclusive: Why Microsoft is betting its future on AI
1751822544912242581,Expanding our IDE support with a new Eclipse plugin for App Engine
2171312647242674161,Exploited Script in WordPress Themes Send Spam
3616722904601574426,"Explorando o novo .NET multiplataforma: ASP.NET Core, .NET Core e EF Core"
-3061741807736367554,"Explore in Docs, Sheets and Slides makes work a breeze - and makes you look good, too"
8886002764685330098,Exploring Java's Hidden Costs
-7380550029266431533,Extreme Style Machines:Using Random Neural Networks to Generate Textures
-2711301039947937868,"Eyeing Volume, Asian Exchanges Add Support for Ether Trading - CoinDesk"
-7350631483047993309,FH fecha contrato de OEM com SAP para entrega de soluções de e-commerce
-3978716320611299242,Fabric is Joining Google
7609069906483592026,Face centering Android library build on top of Google Vision API - Free Code Camp
-6313130301986591995,Face recognition app taking Russia by storm may bring end to public anonymity
-4615575698508618335,Facebook Messenger bots are here and they want to kill apps
1829180586132834070,"Facebook Messenger now supports PayPal payments in bots, will track your PayPal receipts"
-5867424949902842953,Facebook Messenger's David Marcus on the rocky rollout of bots
2819427195737975069,Facebook Thinks It Has Found the Secret to Making Bots Less Dumb
-8800029253812071912,"Facebook Workplace officially launches on the web and iOS, set to compete head-on with Slack"
8870251820986769829,Facebook adds Windows 10 UWP support for making React Native-based apps
4311772163179839306,"Facebook apresenta o Creative Hub, atualiza Canvas e SlideShow"
-3428996085514172371,Facebook at Work pushed to 'later this year'
-615862350872519037,Facebook cria e-commerce para concorrer com eBay
6237433897543964784,"Facebook details its company-wide machine learning platform, FBLearner Flow"
-7349721727282676870,"Facebook ditches Bing, 800M users now see its own AI text translations"
4102576381061107965,Facebook is open-sourcing its AI bot-building research
-3387298624573211014,"Facebook lança Workplace, versão da rede social para empresas"
6591596441845797769,Facebook libera botão que integra rede social a sites de e-commerce
4817624205684040310,Facebook now flags and down-ranks fake news with help from outside fact checkers
8689098216946253326,"Facebook says 10K+ developers are building chatbots, analytics coming"
-2030742781169834114,Facebook says its new AI is almost as good as humans at understanding context
1449689399273695199,"Facebook sends a loud message about Messenger bots, but will we hear it?"
-1447641181396994093,"Facebook terá ""Startup Garage"" dentro da maior incubadora do mundo"
-7322744040992592407,Facebook testa dividir conteúdos da rede por temas
-3231932874544830919,Facebook vai lançar sua nova rede social corporativa no mês que vem
7323176445666562417,Facebook wants to change the way Australians use mobile banking
