SourceContentId,RecommendedContentId,Rank
-5848514031542611523,-7660505434580831027,5
-5843518165523212471,-8340365043226490059,1
-5843518165523212471,-3071732669882279801,2
-5843518165523212471,4893900714822288649,3
-5843518165523212471,7606744605433799135,4
-5843518165523212471,8938071859536254465,5
-5813211845057621660,-7113155163062752691,1
-5813211845057621660,-3482581255202910790,2
-5813211845057621660,-4070599188332885701,3
-5813211845057621660,8302949268716967655,4
-5813211845057621660,2277184202014276839,5
-5784991738549272379,-4336877432539963613,1
-5784991738549272379,-3723217532224917485,2
-5784991738549272379,1441248639512899483,3
-5784991738549272379,-3864069617285644895,4
-5784991738549272379,6642437212220341339,5
-5784228041033890044,8938071859536254465,1
-5784228041033890044,5928346445655989915,2
-5784228041033890044,4893900714822288649,3
-5784228041033890044,-2720012228333470715,4
-5784228041033890044,7606744605433799135,5
-5778988730475305016,-3161714324304758767,1
-5778988730475305016,3779639438468810958,2
-5778988730475305016,-1114438937697017987,3
-5778988730475305016,3269302169678465882,4
-5778988730475305016,3320201327008235211,5
-5756697018315640725,-8189315446782327370,1
-5756697018315640725,-1313614305945895108,2
-5756697018315640725,-3027055440570405664,3
-5756697018315640725,-4974757204495953627,4
-5756697018315640725,-330801551666885085,5
-5736221996280340620,-759389978085260161,1
-5736221996280340620,-4503975842879662368,2
-5736221996280340620,-4996336942690402156,3
-5736221996280340620,-8717945432162716060,4
-5736221996280340620,-1573329182923097618,5
-5684357871122991503,3273084325487543386,1
-5684357871122991503,4785499183287168509,2
-5684357871122991503,6678691743269420670,3
-5684357871122991503,3294074907209583622,4
-5684357871122991503,-8187220755213888616,5
-5658245291907121574,-7126520323752764957,1
-5658245291907121574,-6467708104873171151,2
-5658245291907121574,8890720798209849691,3
-5658245291907121574,-3662111110237135231,4
-5658245291907121574,621816023396605502,5
-5636731245639685654,8215778202715904841,1
-5636731245639685654,-6273159470243757969,2
-5636731245639685654,-4216050818952952471,3
-5636731245639685654,2048657552251060795,4
-5636731245639685654,4911701623098526999,5
-5628897645967553681,1990052153136096105,1
-5628897645967553681,-7217198366041991957,2
-5628897645967553681,7851022564818849560,3
-5628897645967553681,2156244701966673186,4
-5628897645967553681,3472032465864014134,5
-5625593730080264433,5795281877636738272,1
-5625593730080264433,5087084654882097891,2
-5625593730080264433,-7342604649736473979,3
-5625593730080264433,-4024778022934140027,4
-5625593730080264433,5816734694927565572,5
-5605799891597699962,-21036008762564671,1
-5605799891597699962,1469580151036142903,2
-5605799891597699962,-2402288292108892893,3
-5605799891597699962,-1573329182923097618,4
-5605799891597699962,569574447134368517,5
-5571606607344218289,8749720044741011597,1
-5571606607344218289,1768976290984301641,2
-5571606607344218289,8386493184609384928,3
-5571606607344218289,-8043889175123948305,4
-5571606607344218289,2229625391864201918,5
-5570129644089964821,-655909700262679295,1
-5570129644089964821,-3285397592982852407,2
-5570129644089964821,4774970687540378081,3
-5570129644089964821,1797761064772338938,4
-5570129644089964821,7181581805250416928,5
-5515204090203464377,7395435905985567130,1
-5515204090203464377,7804826445069770894,2
-5515204090203464377,3269302169678465882,3
-5515204090203464377,-3750879736572068916,4
-5515204090203464377,2822049545552366036,5
-5507019982244746725,-2828628091730682303,1
-5507019982244746725,5018472516978866574,2
-5507019982244746725,2687654465640040976,3
-5507019982244746725,5092635400707338872,4
-5507019982244746725,-2808969983997441543,5
-5488842573681626972,8749720044741011597,1
-5488842573681626972,-4655195825208522542,2
-5488842573681626972,4105873627900556540,3
-5488842573681626972,-8043889175123948305,4
-5488842573681626972,3205047378909988692,5
-5446204508747882127,-8467102776052559275,1
-5446204508747882127,5484061377044071389,2
-5446204508747882127,5854206600849997966,3
-5446204508747882127,7985545205318799060,4
-5446204508747882127,90383487344892230,5
-5414889822782394955,6201946560186605500,1
-5414889822782394955,1797761064772338938,2
-5414889822782394955,4785499183287168509,3
-5414889822782394955,1436883058900979473,4
-5414889822782394955,-3102446808559723934,5
-5410531116380081703,5964888566269323942,1
-5410531116380081703,-21036008762564671,2
-5410531116380081703,4774970687540378081,3
-5410531116380081703,4785499183287168509,4
-5410531116380081703,6519443272707698315,5
-5403733687257676872,5940374562401786524,1
-5403733687257676872,-5658245291907121574,2
-5403733687257676872,279771472506428952,3
-5403733687257676872,-3482581255202910790,4
-5403733687257676872,3064370296170038610,5
-5380376324140474506,9215261273565326920,1
-5380376324140474506,7814856426770804213,2
-5380376324140474506,-9019233957195913605,3
-5380376324140474506,4277778562135834208,4
-5380376324140474506,-2271000159302779222,5
-5363263367015469934,-9033211547111606164,1
-5363263367015469934,-1403735753867098241,2
-5363263367015469934,5258604889412591249,3
-5363263367015469934,1549650080907932816,4
-5363263367015469934,3320201327008235211,5
-5283011611531067471,-6999287066519531005,1
-5283011611531067471,4555339116751579515,2
-5283011611531067471,-6707474286910397949,3
-5283011611531067471,5087084654882097891,4
-5283011611531067471,7277161137091492767,5
-5283009029345397378,6664082205633624486,1
-5283009029345397378,-1634742667970363668,2
-5283009029345397378,90383487344892230,3
-5283009029345397378,4508362112182399467,4
-5283009029345397378,-78066964941874046,5
-5255285107284514595,7395435905985567130,1
-5255285107284514595,-7399665664688732365,2
-5255285107284514595,1649085803937938638,3
-5255285107284514595,-7331393944609614247,4
-5255285107284514595,-538948733779286129,5
-5253644367331262405,7395435905985567130,1
-5253644367331262405,-377975173223377441,2
-5253644367331262405,4118743389464105405,3
-5253644367331262405,-7126520323752764957,4
-5253644367331262405,2625883933130361261,5
-5198756378866433953,5328558001212551235,1
-5198756378866433953,5533752987392101383,2
-5198756378866433953,-4463029741564307314,3
-5198756378866433953,3779639438468810958,4
-5198756378866433953,-6707474286910397949,5
-5193720747719231594,374352050712569304,1
-5193720747719231594,-7162567255723313045,2
-5193720747719231594,39554158227241538,3
-5193720747719231594,-1101832997669013246,4
-5193720747719231594,4369833742675497700,5
-5161313513317812402,-8189315446782327370,1
-5161313513317812402,-3027055440570405664,2
-5161313513317812402,-1313614305945895108,3
-5161313513317812402,-330801551666885085,4
-5161313513317812402,-7809508238092432842,5
-5154395767417065070,-6727357771678896471,1
-5154395767417065070,-9033211547111606164,2
-5154395767417065070,-9086955082453789880,3
-5154395767417065070,-861913102049789637,4
-5154395767417065070,-1403735753867098241,5
-5148591903395022444,-3675009040647936899,1
-5148591903395022444,-9019233957195913605,2
-5148591903395022444,-9192549002213406534,3
-5148591903395022444,2708089973817733462,4
-5148591903395022444,-4798431998955209742,5
-5088157426675091741,-4358357193736101128,1
-5088157426675091741,-8948234514303933700,2
-5088157426675091741,6642437212220341339,3
-5088157426675091741,3180828616327439381,4
-5088157426675091741,-759389978085260161,5
-5065077552540450930,1024145536490998555,1
-5065077552540450930,4785499183287168509,2
-5065077552540450930,4369833742675497700,3
-5065077552540450930,-1572252285162838958,4
-5065077552540450930,7181581805250416928,5
-5044204125574973395,2809702925357288303,1
-5044204125574973395,-3864069617285644895,2
-5044204125574973395,-4216050818952952471,3
-5044204125574973395,8215778202715904841,4
-5044204125574973395,4774970687540378081,5
-5039153034159656707,-3170783292462058942,1
-5039153034159656707,1649752043999819668,2
-5039153034159656707,2633209697262372913,3
-5039153034159656707,2134259819148812594,4
-5039153034159656707,-8950763842769120954,5
-5037827401452845772,-1730766821655383888,1
-5037827401452845772,-8258529658421542282,2
-5037827401452845772,-986193709330758766,3
-5037827401452845772,-360529647164834348,4
-5037827401452845772,3906974906788964502,5
-5014627593450767720,-8314629309720421219,1
-5014627593450767720,6384824828701919724,2
-5014627593450767720,6850500272809381909,3
-5014627593450767720,-8159730897893673528,4
-5014627593450767720,-5198756378866433953,5
393734797767236089,-5410531116380081703,1
393734797767236089,-3102652803014865472,2
393734797767236089,980458131533897249,3
393734797767236089,-4132331404553626868,4
393734797767236089,-21036008762564671,5
-5002383425685129595,-4216050818952952471,1
-5002383425685129595,4774970687540378081,2
-5002383425685129595,-8518096793350810174,3
-5002383425685129595,8847604225354271039,4
-5002383425685129595,-8854146354650101086,5
-4996336942690402156,8195862936106508846,1
-4996336942690402156,-879594538384021068,2
-4996336942690402156,-6728844082024523434,3
-4996336942690402156,9215261273565326920,4
-4996336942690402156,-9019233957195913605,5
-4974757204495953627,-1313614305945895108,1
-4974757204495953627,-330801551666885085,2
-4974757204495953627,-3027055440570405664,3
-4974757204495953627,-8189315446782327370,4
-4974757204495953627,-799315203186826480,5
-4944551138301474550,5258604889412591249,1
-4944551138301474550,621816023396605502,2
-4944551138301474550,-9033211547111606164,3
-4944551138301474550,6340108943344143104,4
-4944551138301474550,-2237790708081130271,5
-4888170580455425266,5018472516978866574,1
-4888170580455425266,5092635400707338872,2
-4888170580455425266,-8369610219380465981,3
-4888170580455425266,-2554512494756911972,4
-4888170580455425266,2645380860642118790,5
-4875060556471576861,-3605608255586388018,1
-4875060556471576861,-4050006690189978332,2
-4875060556471576861,-6872546942144599345,3
-4875060556471576861,-4145260601063545880,4
-4875060556471576861,-1596335233529956315,5
-4831310174172854034,-8606063418076691067,1
-4831310174172854034,4165127518659426948,2
-4831310174172854034,3142843830268077617,3
-4831310174172854034,7202701636941380671,4
-4831310174172854034,6521856301289868251,5
-4798431998955209742,-1617279065634731389,1
-4798431998955209742,2708089973817733462,2
-4798431998955209742,-4974757204495953627,3
-4798431998955209742,6437568358552101410,4
-4798431998955209742,-2855910583928922225,5
-4765711818183276269,-1114438937697017987,1
-4765711818183276269,3320201327008235211,2
-4765711818183276269,4118743389464105405,3
-4765711818183276269,7395435905985567130,4
-4765711818183276269,-3954182109690207118,5
-4754223659064624252,-1111518890369033396,1
-4754223659064624252,2708089973817733462,2
-4754223659064624252,-8757701761088346244,3
-4754223659064624252,6807042796917367736,4
-4754223659064624252,8712996026808754180,5
-4700714777342103147,-8370744479086515302,1
-4700714777342103147,-7613994611628693820,2
-4700714777342103147,-2720012228333470715,3
-4700714777342103147,7734121175534200554,4
-4700714777342103147,-3850803681204406658,5
-4655195825208522542,3205047378909988692,1
-4655195825208522542,-5488842573681626972,2
-4655195825208522542,-6654470039478316910,3
-4655195825208522542,-7518373517401484139,4
-4655195825208522542,-7387185690512762935,5
-4625438649010928449,-4132331404553626868,1
-4625438649010928449,-4132331404553626868,2
-4625438649010928449,-3102652803014865472,3
-4625438649010928449,-7539387928750597096,4
-4625438649010928449,3099207916247126790,5
-4509487968959834430,-5952729859839521828,1
-4509487968959834430,880612740433495828,2
-4509487968959834430,-7264217791213422584,3
-4509487968959834430,-4133169317019898816,4
-4509487968959834430,-6255158415883847921,5
-4503975842879662368,-5736221996280340620,1
-4503975842879662368,-759389978085260161,2
-4503975842879662368,-1573329182923097618,3
-4503975842879662368,-820343972901090172,4
-4503975842879662368,-555187669877280641,5
-4487024160266973763,-3850803681204406658,1
-4487024160266973763,1797761064772338938,2
-4487024160266973763,2362495898257544462,3
-4487024160266973763,7181581805250416928,4
-4487024160266973763,4785499183287168509,5
-4460374799273064357,-4944551138301474550,1
-4460374799273064357,5258604889412591249,2
-4460374799273064357,621816023396605502,3
-4460374799273064357,-2237790708081130271,4
-4460374799273064357,279771472506428952,5
-4386371945374980231,-3136683414587095274,1
-4386371945374980231,-7508055250504867652,2
-4386371945374980231,8402348887626635381,3
-4386371945374980231,-3170783292462058942,4
-4386371945374980231,8289311442635691404,5
-4358357193736101128,-5088157426675091741,1
-4358357193736101128,-2034054811536485879,2
-4358357193736101128,7529823674661315431,3
-4358357193736101128,911037455259135591,4
-4358357193736101128,-3348652277274905234,5
-4338308747999225618,-1114438937697017987,1
-4338308747999225618,3320201327008235211,2
-4338308747999225618,-4765711818183276269,3
-4338308747999225618,4118743389464105405,4
-4338308747999225618,-3954182109690207118,5
-4336877432539963613,-3723217532224917485,1
-4336877432539963613,-5784991738549272379,2
-4336877432539963613,6642437212220341339,3
-4336877432539963613,8835339470389644264,4
-4336877432539963613,1441248639512899483,5
-4333957157636611418,7985545205318799060,1
-4333957157636611418,-1878128207048892154,2
-4333957157636611418,-3040610224044779845,3
-4333957157636611418,-7518373517401484139,4
-4333957157636611418,1283472251609674486,5
-4333056764244640444,3075564241645350154,1
-4333056764244640444,1107739178195154647,2
-4333056764244640444,3099207916247126790,3
-4333056764244640444,-7539387928750597096,4
-4333056764244640444,-8208801367848627943,5
-4278025512576376201,5302085907556673015,1
-4278025512576376201,-7217198366041991957,2
-4278025512576376201,7851022564818849560,3
-4278025512576376201,1854874463930846880,4
-4278025512576376201,1990052153136096105,5
-4233177915193302509,-3750879736572068916,1
-4233177915193302509,6519443272707698315,2
-4233177915193302509,7395435905985567130,3
-4233177915193302509,-6484638837208285334,4
-4233177915193302509,7155061818771055780,5
-4228415104574264137,-1995591062742965408,1
-4228415104574264137,5008913705695203000,2
-4228415104574264137,-6369211973034956889,3
-4228415104574264137,-1901742495252324928,4
-4228415104574264137,-6347212504547574224,5
-4216050818952952471,8847604225354271039,1
-4216050818952952471,4774970687540378081,2
-4216050818952952471,-4944551138301474550,3
-4216050818952952471,-6273159470243757969,4
-4216050818952952471,7395435905985567130,5
-4205346868684833897,-6878119266243511199,1
-4205346868684833897,7395435905985567130,2
-4205346868684833897,3779434447835779494,3
-4205346868684833897,7804826445069770894,4
-4205346868684833897,-6467708104873171151,5
-4158297476631283435,-5784228041033890044,1
-4158297476631283435,-3363563881552061188,2
-4158297476631283435,5928346445655989915,3
-4158297476631283435,7400903238402587728,4
-4158297476631283435,-2720012228333470715,5
-4145260601063545880,-6872546942144599345,1
-4145260601063545880,-6340141548068597572,2
-4145260601063545880,-4875060556471576861,3
-4145260601063545880,5795281877636738272,4
-4145260601063545880,-2740396993975951758,5
-4133169317019898816,-4509487968959834430,1
-4133169317019898816,-7264217791213422584,2
-4133169317019898816,-8992803137960175254,3
-4133169317019898816,-5952729859839521828,4
-4133169317019898816,7088167897470452815,5
-4132331404553626868,-4132331404553626868,1
-4132331404553626868,-7539387928750597096,2
-4132331404553626868,-3780822597455574960,3
-4132331404553626868,-4625438649010928449,4
-4132331404553626868,4876769046116846438,5
-4089455027188314262,1019706997674210703,1
-4089455027188314262,6852597772196653540,2
-4089455027188314262,2362495898257544462,3
-4089455027188314262,-6542996094878850014,4
-4089455027188314262,-1596335233529956315,5
-4084394822880420062,8115033558441775155,1
-4084394822880420062,5847042211895226591,2
-4084394822880420062,-2328163218997425612,3
-4084394822880420062,4039031731864440026,4
-4084394822880420062,-7518373517401484139,5
-4070599188332885701,-5813211845057621660,1
-4070599188332885701,-307396946333196366,2
-4070599188332885701,7458850059926549081,3
-4070599188332885701,-986193709330758766,4
-4070599188332885701,2687654465640040976,5
-4050006690189978332,-861913102049789637,1
-4050006690189978332,-9033211547111606164,2
-4050006690189978332,-4765711818183276269,3
-4050006690189978332,-5363263367015469934,4
-4050006690189978332,7823781477664935857,5
-4037032837327175755,-2382583983070627054,1
-4037032837327175755,6678691743269420670,2
-4037032837327175755,-2554512494756911972,3
-4037032837327175755,3294074907209583622,4
-4037032837327175755,3779639438468810958,5
-4029704725707465084,-8992803137960175254,1
-4029704725707465084,-7264217791213422584,2
-4029704725707465084,-4133169317019898816,3
-4029704725707465084,7088167897470452815,4
-4029704725707465084,7534917347133949300,5
-4027027091658759481,8589361101754366293,1
-4027027091658759481,-1453783314552286835,2
-4027027091658759481,5088013394045185972,3
-4027027091658759481,-3716447017462787559,4
-4027027091658759481,8912004903894879756,5
-4024778022934140027,-8190931845319543363,1
-4024778022934140027,-1556169727291354289,2
-4024778022934140027,-7986975759046428357,3
-4024778022934140027,4814419120794996930,4
-4024778022934140027,-377975173223377441,5
-4132331404553626868,-3191013159715472435,1
-4132331404553626868,-4132331404553626868,2
-4132331404553626868,-4625438649010928449,3
-4132331404553626868,4876769046116846438,4
-4132331404553626868,-7539387928750597096,5
-3954182109690207118,-1114438937697017987,1
-3954182109690207118,-4765711818183276269,2
-3954182109690207118,3320201327008235211,3
-3954182109690207118,4118743389464105405,4
-3954182109690207118,7395435905985567130,5
-3944300307678659798,-6545872007932025533,1
-3944300307678659798,5847042211895226591,2
-3944300307678659798,1060159005880386235,3
-3944300307678659798,-793729620925729327,4
-3944300307678659798,3716124214746295857,5
-3912939678517879962,9042192299854648021,1
-3912939678517879962,1881534532776527237,2
-3912939678517879962,-1297580205670251233,3
-3912939678517879962,7229629480273331039,4
-3912939678517879962,400125073514833994,5
-3900870368325485697,6519443272707698315,1
-3900870368325485697,5964888566269323942,2
-3900870368325485697,5533752987392101383,3
-3900870368325485697,2952636544547704346,4
-3900870368325485697,-5410531116380081703,5
-3875881534863988868,-655909700262679295,1
-3875881534863988868,-8243488279185272615,2
-3875881534863988868,-3850803681204406658,3
-3875881534863988868,6540624159201421051,4
-3875881534863988868,-667193404227875686,5
-3864069617285644895,1107739178195154647,1
-3864069617285644895,-5044204125574973395,2
-3864069617285644895,1060159005880386235,3
-3864069617285644895,-5784991738549272379,4
-3864069617285644895,6569463984699537820,5
-3850803681204406658,-7613994611628693820,1
-3850803681204406658,-4487024160266973763,2
-3850803681204406658,1797761064772338938,3
-3850803681204406658,-2720012228333470715,4
-3850803681204406658,4785499183287168509,5
-3780822597455574960,-4132331404553626868,1
-3780822597455574960,-1483274517395674620,2
-3780822597455574960,139485217095648183,3
-3780822597455574960,8974280745225397183,4
-3780822597455574960,7506614456429888492,5
-3750879736572068916,-538948733779286129,1
-3750879736572068916,7395435905985567130,2
-3750879736572068916,-401664538366009049,3
-3750879736572068916,7155061818771055780,4
-3750879736572068916,8890720798209849691,5
-3723217532224917485,-4336877432539963613,1
-3723217532224917485,-5784991738549272379,2
-3723217532224917485,1441248639512899483,3
-3723217532224917485,-5255285107284514595,4
-3723217532224917485,8342423402350940832,5
-3716447017462787559,-1453783314552286835,1
-3716447017462787559,-4027027091658759481,2
-3716447017462787559,-3662111110237135231,3
-3716447017462787559,-6727357771678896471,4
-3716447017462787559,7155061818771055780,5
-3700095596785790870,-8800029253812071912,1
-3700095596785790870,511891900317865118,2
-3700095596785790870,-4228415104574264137,3
-3700095596785790870,-1901742495252324928,4
-3700095596785790870,7534917347133949300,5
-3678789633202302491,1561244083438776495,1
-3678789633202302491,2708089973817733462,2
-3678789633202302491,8195862936106508846,3
-3678789633202302491,-1111518890369033396,4
-3678789633202302491,-4754223659064624252,5
-3675009040647936899,-2328163218997425612,1
-3675009040647936899,-240359174314633445,2
-3675009040647936899,-5148591903395022444,3
-3675009040647936899,-8258529658421542282,4
-3675009040647936899,-4798431998955209742,5
-3666646454167334466,-7826213337362450520,1
-3666646454167334466,2858969450431709251,2
-3666646454167334466,-1590585250246572231,3
-3666646454167334466,4577451034168098359,4
-3666646454167334466,8779890754987103603,5
-3662111110237135231,-6727357771678896471,1
-3662111110237135231,7155061818771055780,2
-3662111110237135231,-6467708104873171151,3
-3662111110237135231,-7126520323752764957,4
-3662111110237135231,6678691743269420670,5
-3605608255586388018,5854206600849997966,1
-3605608255586388018,-4875060556471576861,2
-3605608255586388018,-4798431998955209742,3
-3605608255586388018,7065704533945771463,4
-3605608255586388018,7155061818771055780,5
-3581194288660477595,-3700095596785790870,1
-3581194288660477595,511891900317865118,2
-3581194288660477595,7534917347133949300,3
-3581194288660477595,1796618361228441836,4
-3581194288660477595,4579557799493615039,5
-3552937095886146934,4165127518659426948,1
-3552937095886146934,5336562616168017846,2
-3552937095886146934,6521856301289868251,3
-3552937095886146934,3205047378909988692,4
-3552937095886146934,3142843830268077617,5
-3482581255202910790,5940374562401786524,1
-3482581255202910790,-5813211845057621660,2
-3482581255202910790,-78066964941874046,3
-3482581255202910790,-5403733687257676872,4
-3482581255202910790,8729086959762650511,5
-3469502952547705884,-1483274517395674620,1
-3469502952547705884,156889606517612871,2
-3469502952547705884,623421554979899217,3
-3469502952547705884,-2358756719610361882,4
-3469502952547705884,-3678789633202302491,5
-3400154175330058574,-6467708104873171151,1
-3400154175330058574,7804826445069770894,2
-3400154175330058574,5688279681867464747,3
-3400154175330058574,-5515204090203464377,4
-3400154175330058574,3269302169678465882,5
-3363563881552061188,-8369610219380465981,1
-3363563881552061188,4069333494579100211,2
-3363563881552061188,5018472516978866574,3
-3363563881552061188,-2554512494756911972,4
-3363563881552061188,5092635400707338872,5
-3351656282247453586,8912004903894879756,1
-3351656282247453586,-2034054811536485879,2
-3351656282247453586,8589361101754366293,3
-3351656282247453586,7529823674661315431,4
-3351656282247453586,3495098006178009360,5
-3351652027149912881,2589533162305407436,1
-3351652027149912881,-1403735753867098241,2
-3351652027149912881,-9033211547111606164,3
-3351652027149912881,5928346445655989915,4
-3351652027149912881,-4024778022934140027,5
-3348652277274905234,911037455259135591,1
-3348652277274905234,-8948234514303933700,2
-3348652277274905234,4045164454094417310,3
-3348652277274905234,1577045425286888616,4
-3348652277274905234,7529823674661315431,5
-3338916066794638254,3268064929368559554,1
-3338916066794638254,7612428320594238723,2
-3338916066794638254,7544768317373280661,3
-3338916066794638254,2103268612948910635,4
-3338916066794638254,6583734846225935852,5
-3302834510061927448,7664140604181040222,1
-3302834510061927448,-2747266787901704910,2
-3302834510061927448,-6457517220721978,3
-3302834510061927448,-3400154175330058574,4
-3302834510061927448,2285214528595997209,5
-3285397592982852407,2916072977192006313,1
-3285397592982852407,-1523691178084871,2
-3285397592982852407,-2720012228333470715,3
-3285397592982852407,-8900113512825364282,4
-3285397592982852407,-5570129644089964821,5
-3275688295651945765,-2899726011463496555,1
-3275688295651945765,7818691400791322406,2
-3275688295651945765,5445999759138709405,3
-3275688295651945765,-1523691178084871,4
-3275688295651945765,6881796783400625893,5
-3191013159715472435,-4132331404553626868,1
-3191013159715472435,-6340141548068597572,2
-3191013159715472435,4876769046116846438,3
-3191013159715472435,-9019233957195913605,4
-3191013159715472435,5795281877636738272,5
-3173020603774823976,4118743389464105405,1
-3173020603774823976,7395435905985567130,2
-3173020603774823976,7277161137091492767,3
-3173020603774823976,-1114438937697017987,4
-3173020603774823976,-8771338872124599367,5
-3170783292462058942,-5039153034159656707,1
-3170783292462058942,8402348887626635381,2
-3170783292462058942,-6643406494673362190,3
-3170783292462058942,1649752043999819668,4
-3170783292462058942,2633209697262372913,5
-3161714324304758767,-8800029253812071912,1
-3161714324304758767,6152652267138213180,2
-3161714324304758767,3779639438468810958,3
-3161714324304758767,1649085803937938638,4
-3161714324304758767,-5778988730475305016,5
-3136683414587095274,-4386371945374980231,1
-3136683414587095274,8402348887626635381,2
-3136683414587095274,-5039153034159656707,3
-3136683414587095274,-7120369133608664808,4
-3136683414587095274,-3170783292462058942,5
-3102652803014865472,-271938775771328391,1
-3102652803014865472,2602221055863892168,2
-3102652803014865472,-4625438649010928449,3
-3102652803014865472,393734797767236089,4
-3102652803014865472,-5410531116380081703,5
-3102446808559723934,1436883058900979473,1
-3102446808559723934,6201946560186605500,2
-3102446808559723934,-5414889822782394955,3
-3102446808559723934,-2948321821574578861,4
-3102446808559723934,2134259819148812594,5
-3071732669882279801,-8340365043226490059,1
-3071732669882279801,-8187220755213888616,2
-3071732669882279801,7606744605433799135,3
-3071732669882279801,-5843518165523212471,4
-3071732669882279801,8938071859536254465,5
-3058031327323357308,5263606973029607223,1
-3058031327323357308,4195778828921942020,2
-3058031327323357308,8974280745225397183,3
-3058031327323357308,5854206600849997966,4
-3058031327323357308,5336562616168017846,5
-3040610224044779845,-8950763842769120954,1
-3040610224044779845,1649752043999819668,2
-3040610224044779845,2633209697262372913,3
-3040610224044779845,-5039153034159656707,4
-3040610224044779845,-7623502978685822577,5
-3027055440570405664,-330801551666885085,1
-3027055440570405664,-1313614305945895108,2
-3027055440570405664,-8189315446782327370,3
-3027055440570405664,-799315203186826480,4
-3027055440570405664,-2855910583928922225,5
-3020916840917845519,957332268361319692,1
-3020916840917845519,6644171916702621557,2
-3020916840917845519,-3040610224044779845,3
-3020916840917845519,2633209697262372913,4
-3020916840917845519,8195862936106508846,5
-2948321821574578861,1436883058900979473,1
-2948321821574578861,-3102446808559723934,2
-2948321821574578861,7459726589306441015,3
-2948321821574578861,6201946560186605500,4
-2948321821574578861,-401664538366009049,5
-2899726011463496555,7516228655554309785,1
-2899726011463496555,5270696484536580646,2
-2899726011463496555,2072448887839540892,3
-2899726011463496555,-3275688295651945765,4
-2899726011463496555,7818691400791322406,5
-2855910583928922225,-330801551666885085,1
-2855910583928922225,-8189315446782327370,2
-2855910583928922225,-1313614305945895108,3
-2855910583928922225,-3027055440570405664,4
-2855910583928922225,-799315203186826480,5
-2828628091730682303,-5507019982244746725,1
-2828628091730682303,3598164602856140626,2
-2828628091730682303,5429045128339158843,3
-2828628091730682303,2543311963908571128,4
-2828628091730682303,-3552937095886146934,5
-2808969983997441543,-9160910454530522563,1
-2808969983997441543,4195778828921942020,2
-2808969983997441543,8712996026808754180,3
-2808969983997441543,2607211459879791691,4
-2808969983997441543,-5507019982244746725,5
-2808959554282640221,4744297321841608877,1
-2808959554282640221,-4333957157636611418,2
-2808959554282640221,8302949268716967655,3
-2808959554282640221,2025471325746532174,4
-2808959554282640221,-3020916840917845519,5
-2774293088092853604,-2034054811536485879,1
-2774293088092853604,-4027027091658759481,2
-2774293088092853604,8589361101754366293,3
-2774293088092853604,3818189513627822856,4
-2774293088092853604,-3716447017462787559,5
-2752345899464432864,-8800029253812071912,1
-2752345899464432864,-8189315446782327370,2
-2752345899464432864,-2855910583928922225,3
-2752345899464432864,-3027055440570405664,4
-2752345899464432864,-1313614305945895108,5
-2747266787901704910,3608243634452078989,1
-2747266787901704910,-42126282997118624,2
-2747266787901704910,-6457517220721978,3
-2747266787901704910,7664140604181040222,4
-2747266787901704910,-6840859460575237450,5
-2740396993975951758,-5850390492300666299,1
-2740396993975951758,-6340141548068597572,2
-2740396993975951758,8779890754987103603,3
-2740396993975951758,-8512461968928613053,4
-2740396993975951758,90383487344892230,5
-2720012228333470715,-8370744479086515302,1
-2720012228333470715,-7613994611628693820,2
-2720012228333470715,-3850803681204406658,3
-2720012228333470715,-4700714777342103147,4
-2720012228333470715,5719793245136119929,5
-2683134512107439488,1580124381109623727,1
-2683134512107439488,7395435905985567130,2
-2683134512107439488,2625883933130361261,3
-2683134512107439488,-7399665664688732365,4
-2683134512107439488,1649085803937938638,5
-2667874153709252756,7526364197140419661,1
-2667874153709252756,8690601908689146128,2
-2667874153709252756,3382511589554885024,3
-2667874153709252756,4383035933260676803,4
-2667874153709252756,-885453047081832598,5
-2584174137395076448,6540624159201421051,1
-2584174137395076448,8690601908689146128,2
-2584174137395076448,4184543400419595673,3
-2584174137395076448,-4798431998955209742,4
-2584174137395076448,-1038011342017850,5
-2554512494756911972,-8369610219380465981,1
-2554512494756911972,5018472516978866574,2
-2554512494756911972,-4037032837327175755,3
-2554512494756911972,5092635400707338872,4
-2554512494756911972,1415230502586719648,5
-2549933363319068481,4084131344684656470,1
-2549933363319068481,-5507019982244746725,2
-2549933363319068481,734632752661830332,3
-2549933363319068481,-3700095596785790870,4
-2549933363319068481,3739926497176994524,5
-2539915991213675511,-8813724423497152538,1
-2539915991213675511,2916072977192006313,2
-2539915991213675511,-3285397592982852407,3
-2539915991213675511,-1663441888197894674,4
-2539915991213675511,-6697357763177451167,5
-2504825704002833401,6664082205633624486,1
-2504825704002833401,4508362112182399467,2
-2504825704002833401,4102576381061107965,3
-2504825704002833401,-5283009029345397378,4
-2504825704002833401,-6654470039478316910,5
-2479936301516183562,3906974906788964502,1
-2479936301516183562,-9028990334396397584,2
-2479936301516183562,-6523871595334455509,3
-2479936301516183562,5484061377044071389,4
-2479936301516183562,5217724704513784613,5
-2447632164766022033,2267321579404324900,1
-2447632164766022033,3099207916247126790,2
-2447632164766022033,-7492067511846042603,3
-2447632164766022033,-2271000159302779222,4
-2447632164766022033,3075564241645350154,5
-2440247087447106971,-360529647164834348,1
-2440247087447106971,1567984561327445971,2
-2440247087447106971,-7518373517401484139,3
-2440247087447106971,-1111518890369033396,4
